STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00367938,"SELLERSVILLE, PA US",3/4/2009,27,1,19
USC00367938,"SELLERSVILLE, PA US",3/5/2009,34,9,15
USC00367938,"SELLERSVILLE, PA US",3/6/2009,45,15,34
USC00367938,"SELLERSVILLE, PA US",3/7/2009,59,31,64
USC00367938,"SELLERSVILLE, PA US",3/8/2009,69,40,55
USC00367938,"SELLERSVILLE, PA US",3/9/2009,64,42,43
USC00367938,"SELLERSVILLE, PA US",3/10/2009,56,36,37
USC00367938,"SELLERSVILLE, PA US",3/11/2009,44,37,43
USC00367938,"SELLERSVILLE, PA US",3/12/2009,57,31,31
USC00367938,"SELLERSVILLE, PA US",3/13/2009,43,26,26
USC00367938,"SELLERSVILLE, PA US",3/14/2009,42,26,27
USC00367938,"SELLERSVILLE, PA US",3/15/2009,50,26,38
USC00367938,"SELLERSVILLE, PA US",3/16/2009,51,37,37
USC00367938,"SELLERSVILLE, PA US",3/17/2009,53,37,38
USC00367938,"SELLERSVILLE, PA US",3/18/2009,57,24,31
USC00367938,"SELLERSVILLE, PA US",3/19/2009,64,31,48
USC00367938,"SELLERSVILLE, PA US",3/20/2009,49,31,31
USC00367938,"SELLERSVILLE, PA US",3/21/2009,44,19,34
USC00367938,"SELLERSVILLE, PA US",3/22/2009,48,21,27
USC00367938,"SELLERSVILLE, PA US",3/23/2009,55,21,26
USC00367938,"SELLERSVILLE, PA US",3/24/2009,43,22,23
USC00367938,"SELLERSVILLE, PA US",3/25/2009,49,21,23
USC00367938,"SELLERSVILLE, PA US",3/26/2009,53,23,41
USC00367938,"SELLERSVILLE, PA US",3/27/2009,43,33,33
USC00367938,"SELLERSVILLE, PA US",3/28/2009,61,33,48
USC00367938,"SELLERSVILLE, PA US",3/29/2009,56,43,45
USC00367938,"SELLERSVILLE, PA US",3/30/2009,67,40,41
USC00367938,"SELLERSVILLE, PA US",3/31/2009,50,29,36
USC00367938,"SELLERSVILLE, PA US",4/1/2009,59,36,41
USC00367938,"SELLERSVILLE, PA US",4/2/2009,49,41,45
USC00367938,"SELLERSVILLE, PA US",4/3/2009,67,45,54
USC00367938,"SELLERSVILLE, PA US",4/4/2009,68,47,48
USC00367938,"SELLERSVILLE, PA US",4/5/2009,55,40,44
USC00367938,"SELLERSVILLE, PA US",4/6/2009,64,42,46
USC00367938,"SELLERSVILLE, PA US",4/7/2009,55,34,35
USC00367938,"SELLERSVILLE, PA US",4/8/2009,44,28,36
USC00367938,"SELLERSVILLE, PA US",4/9/2009,50,26,29
USC00367938,"SELLERSVILLE, PA US",4/10/2009,60,29,44
USC00367938,"SELLERSVILLE, PA US",4/11/2009,62,29,45
USC00367938,"SELLERSVILLE, PA US",4/12/2009,53,32,36
USC00367938,"SELLERSVILLE, PA US",4/13/2009,48,23,33
USC00367938,"SELLERSVILLE, PA US",4/14/2009,55,33,42
USC00367938,"SELLERSVILLE, PA US",4/15/2009,44,41,43
USC00367938,"SELLERSVILLE, PA US",4/16/2009,48,28,34
USC00367938,"SELLERSVILLE, PA US",4/17/2009,65,30,35
USC00367938,"SELLERSVILLE, PA US",4/18/2009,69,34,60
USC00367938,"SELLERSVILLE, PA US",4/19/2009,77,44,55
USC00367938,"SELLERSVILLE, PA US",4/20/2009,77,43,44
USC00367938,"SELLERSVILLE, PA US",4/21/2009,48,42,47
USC00367938,"SELLERSVILLE, PA US",4/22/2009,67,42,43
USC00367938,"SELLERSVILLE, PA US",4/23/2009,57,38,44
USC00367938,"SELLERSVILLE, PA US",4/24/2009,58,31,37
USC00367938,"SELLERSVILLE, PA US",4/25/2009,73,37,47
USC00367938,"SELLERSVILLE, PA US",4/26/2009,87,47,52
USC00367938,"SELLERSVILLE, PA US",4/27/2009,90,52,62
USC00367938,"SELLERSVILLE, PA US",4/28/2009,91,53,66
USC00367938,"SELLERSVILLE, PA US",4/29/2009,87,53,53
USC00367938,"SELLERSVILLE, PA US",4/30/2009,65,44,49
USC00367938,"SELLERSVILLE, PA US",5/1/2009,63,49,60
USC00367938,"SELLERSVILLE, PA US",5/2/2009,68,53,54
USC00367938,"SELLERSVILLE, PA US",5/3/2009,65,53,56
USC00367938,"SELLERSVILLE, PA US",5/4/2009,57,51,52
USC00367938,"SELLERSVILLE, PA US",5/5/2009,53,49,49
USC00367938,"SELLERSVILLE, PA US",5/6/2009,55,49,50
USC00367938,"SELLERSVILLE, PA US",5/7/2009,63,50,62
USC00367938,"SELLERSVILLE, PA US",5/8/2009,73,46,48
USC00367938,"SELLERSVILLE, PA US",5/9/2009,77,49,67
USC00367938,"SELLERSVILLE, PA US",5/10/2009,81,52,54
USC00367938,"SELLERSVILLE, PA US",5/11/2009,68,43,49
USC00367938,"SELLERSVILLE, PA US",5/12/2009,68,41,50
USC00367938,"SELLERSVILLE, PA US",5/13/2009,68,38,44
USC00367938,"SELLERSVILLE, PA US",5/14/2009,71,44,55
USC00367938,"SELLERSVILLE, PA US",5/15/2009,71,55,62
USC00367938,"SELLERSVILLE, PA US",5/16/2009,79,61,61
USC00367938,"SELLERSVILLE, PA US",5/17/2009,78,54,55
USC00367938,"SELLERSVILLE, PA US",5/18/2009,60,45,47
USC00367938,"SELLERSVILLE, PA US",5/19/2009,58,33,40
USC00367938,"SELLERSVILLE, PA US",5/20/2009,67,40,54
USC00367938,"SELLERSVILLE, PA US",5/21/2009,81,45,60
USC00367938,"SELLERSVILLE, PA US",5/22/2009,83,47,57
USC00367938,"SELLERSVILLE, PA US",5/23/2009,83,46,68
USC00367938,"SELLERSVILLE, PA US",5/24/2009,82,57,63
USC00367938,"SELLERSVILLE, PA US",5/25/2009,82,60,64
USC00367938,"SELLERSVILLE, PA US",5/26/2009,80,57,57
USC00367938,"SELLERSVILLE, PA US",5/27/2009,57,48,50
USC00367938,"SELLERSVILLE, PA US",5/28/2009,74,50,61
USC00367938,"SELLERSVILLE, PA US",5/29/2009,70,54,56
USC00367938,"SELLERSVILLE, PA US",5/30/2009,73,53,56
USC00367938,"SELLERSVILLE, PA US",5/31/2009,75,47,51
USC00367938,"SELLERSVILLE, PA US",6/1/2009,78,41,49
USC00367938,"SELLERSVILLE, PA US",6/2/2009,78,41,57
USC00367938,"SELLERSVILLE, PA US",6/3/2009,74,57,61
USC00367938,"SELLERSVILLE, PA US",6/4/2009,71,52,53
USC00367938,"SELLERSVILLE, PA US",6/5/2009,62,53,55
USC00367938,"SELLERSVILLE, PA US",6/6/2009,60,55,59
USC00367938,"SELLERSVILLE, PA US",6/7/2009,76,52,55
USC00367938,"SELLERSVILLE, PA US",6/8/2009,82,55,66
USC00367938,"SELLERSVILLE, PA US",6/9/2009,82,62,62
USC00367938,"SELLERSVILLE, PA US",6/10/2009,72,60,63
USC00367938,"SELLERSVILLE, PA US",6/11/2009,75,61,62
USC00367938,"SELLERSVILLE, PA US",6/12/2009,65,61,64
USC00367938,"SELLERSVILLE, PA US",6/13/2009,83,62,69
USC00367938,"SELLERSVILLE, PA US",6/14/2009,78,57,65
USC00367938,"SELLERSVILLE, PA US",6/15/2009,78,56,60
USC00367938,"SELLERSVILLE, PA US",6/16/2009,77,57,59
USC00367938,"SELLERSVILLE, PA US",6/17/2009,68,52,56
USC00367938,"SELLERSVILLE, PA US",6/18/2009,68,56,62
USC00367938,"SELLERSVILLE, PA US",6/19/2009,67,64,61
USC00367938,"SELLERSVILLE, PA US",6/20/2009,76,56,61
USC00367938,"SELLERSVILLE, PA US",6/21/2009,72,61,64
USC00367938,"SELLERSVILLE, PA US",6/22/2009,79,60,70
USC00367938,"SELLERSVILLE, PA US",6/23/2009,80,58,65
USC00367938,"SELLERSVILLE, PA US",6/24/2009,81,61,68
USC00367938,"SELLERSVILLE, PA US",6/25/2009,82,66,68
USC00367938,"SELLERSVILLE, PA US",6/26/2009,85,64,69
USC00367938,"SELLERSVILLE, PA US",6/27/2009,85,59,64
USC00367938,"SELLERSVILLE, PA US",6/28/2009,80,62,69
USC00367938,"SELLERSVILLE, PA US",6/29/2009,82,58,61
USC00367938,"SELLERSVILLE, PA US",6/30/2009,82,61,65
USC00367938,"SELLERSVILLE, PA US",7/1/2009,85,62,63
USC00367938,"SELLERSVILLE, PA US",7/2/2009,83,63,66
USC00367938,"SELLERSVILLE, PA US",7/3/2009,79,59,67
USC00367938,"SELLERSVILLE, PA US",7/4/2009,77,58,69
USC00367938,"SELLERSVILLE, PA US",7/5/2009,78,53,64
USC00367938,"SELLERSVILLE, PA US",7/6/2009,77,52,64
USC00367938,"SELLERSVILLE, PA US",7/7/2009,82,56,61
USC00367938,"SELLERSVILLE, PA US",7/8/2009,83,54,62
USC00367938,"SELLERSVILLE, PA US",7/9/2009,77,53,61
USC00367938,"SELLERSVILLE, PA US",7/10/2009,77,56,61
USC00367938,"SELLERSVILLE, PA US",7/11/2009,80,58,69
USC00367938,"SELLERSVILLE, PA US",7/12/2009,78,63,67
USC00367938,"SELLERSVILLE, PA US",7/13/2009,80,53,57
USC00367938,"SELLERSVILLE, PA US",7/14/2009,80,51,53
USC00367938,"SELLERSVILLE, PA US",7/15/2009,79,51,57
USC00367938,"SELLERSVILLE, PA US",7/16/2009,83,57,71
USC00367938,"SELLERSVILLE, PA US",7/17/2009,88,63,64
USC00367938,"SELLERSVILLE, PA US",7/18/2009,84,63,65
USC00367938,"SELLERSVILLE, PA US",7/19/2009,78,54,63
USC00367938,"SELLERSVILLE, PA US",7/20/2009,79,57,67
USC00367938,"SELLERSVILLE, PA US",7/21/2009,82,65,66
USC00367938,"SELLERSVILLE, PA US",7/22/2009,67,61,63
USC00367938,"SELLERSVILLE, PA US",7/23/2009,83,62,69
USC00367938,"SELLERSVILLE, PA US",7/24/2009,75,62,64
USC00367938,"SELLERSVILLE, PA US",7/25/2009,81,57,62
USC00367938,"SELLERSVILLE, PA US",7/26/2009,86,62,69
USC00367938,"SELLERSVILLE, PA US",7/27/2009,86,63,65
USC00367938,"SELLERSVILLE, PA US",7/28/2009,86,63,71
USC00367938,"SELLERSVILLE, PA US",7/29/2009,87,63,74
USC00367938,"SELLERSVILLE, PA US",7/30/2009,84,69,72
USC00367938,"SELLERSVILLE, PA US",7/31/2009,85,68,74
USC00367938,"SELLERSVILLE, PA US",8/1/2009,85,60,64
USC00367938,"SELLERSVILLE, PA US",8/2/2009,85,64,70
USC00367938,"SELLERSVILLE, PA US",8/3/2009,77,66,71
USC00367938,"SELLERSVILLE, PA US",8/4/2009,82,60,65
USC00367938,"SELLERSVILLE, PA US",8/5/2009,86,65,72
USC00367938,"SELLERSVILLE, PA US",8/6/2009,83,64,65
USC00367938,"SELLERSVILLE, PA US",8/7/2009,79,55,55
USC00367938,"SELLERSVILLE, PA US",8/8/2009,78,55,67
USC00367938,"SELLERSVILLE, PA US",8/9/2009,79,66,68
USC00367938,"SELLERSVILLE, PA US",8/10/2009,80,66,68
USC00367938,"SELLERSVILLE, PA US",8/11/2009,91,68,72
USC00367938,"SELLERSVILLE, PA US",8/12/2009,86,67,70
USC00367938,"SELLERSVILLE, PA US",8/13/2009,84,68,68
USC00367938,"SELLERSVILLE, PA US",8/14/2009,77,63,63
USC00367938,"SELLERSVILLE, PA US",8/15/2009,82,62,66
USC00367938,"SELLERSVILLE, PA US",8/16/2009,87,64,68
USC00367938,"SELLERSVILLE, PA US",8/17/2009,88,64,68
USC00367938,"SELLERSVILLE, PA US",8/18/2009,90,63,66
USC00367938,"SELLERSVILLE, PA US",8/19/2009,88,66,68
USC00367938,"SELLERSVILLE, PA US",8/20/2009,87,68,70
USC00367938,"SELLERSVILLE, PA US",8/21/2009,87,70,78
USC00367938,"SELLERSVILLE, PA US",8/22/2009,87,69,70
USC00367938,"SELLERSVILLE, PA US",8/23/2009,83,70,72
USC00367938,"SELLERSVILLE, PA US",8/24/2009,83,63,
USC00367938,"SELLERSVILLE, PA US",8/25/2009,81,60,66
USC00367938,"SELLERSVILLE, PA US",8/26/2009,83,63,68
USC00367938,"SELLERSVILLE, PA US",8/27/2009,83,65,67
USC00367938,"SELLERSVILLE, PA US",8/28/2009,71,64,65
USC00367938,"SELLERSVILLE, PA US",8/29/2009,70,63,68
USC00367938,"SELLERSVILLE, PA US",8/30/2009,81,65,66
USC00367938,"SELLERSVILLE, PA US",8/31/2009,79,55,58
USC00367938,"SELLERSVILLE, PA US",9/1/2009,70,48,54
USC00367938,"SELLERSVILLE, PA US",9/2/2009,73,48,52
USC00367938,"SELLERSVILLE, PA US",9/3/2009,76,52,55
USC00367938,"SELLERSVILLE, PA US",9/4/2009,78,55,58
USC00367938,"SELLERSVILLE, PA US",9/5/2009,80,56,66
USC00367938,"SELLERSVILLE, PA US",9/6/2009,83,57,67
USC00367938,"SELLERSVILLE, PA US",9/7/2009,77,59,61
USC00367938,"SELLERSVILLE, PA US",9/8/2009,73,57,61
USC00367938,"SELLERSVILLE, PA US",9/9/2009,75,60,62
USC00367938,"SELLERSVILLE, PA US",9/10/2009,72,56,57
USC00367938,"SELLERSVILLE, PA US",9/11/2009,66,53,54
USC00367938,"SELLERSVILLE, PA US",9/12/2009,61,54,60
USC00367938,"SELLERSVILLE, PA US",9/13/2009,65,61,64
USC00367938,"SELLERSVILLE, PA US",9/14/2009,79,53,57
USC00367938,"SELLERSVILLE, PA US",9/15/2009,77,54,57
USC00367938,"SELLERSVILLE, PA US",9/16/2009,78,57,60
USC00367938,"SELLERSVILLE, PA US",9/17/2009,64,56,56
USC00367938,"SELLERSVILLE, PA US",9/18/2009,63,51,55
USC00367938,"SELLERSVILLE, PA US",9/19/2009,73,50,51
USC00367938,"SELLERSVILLE, PA US",9/20/2009,71,42,46
USC00367938,"SELLERSVILLE, PA US",9/21/2009,73,45,48
USC00367938,"SELLERSVILLE, PA US",9/22/2009,75,48,59
USC00367938,"SELLERSVILLE, PA US",9/23/2009,77,59,62
USC00367938,"SELLERSVILLE, PA US",9/24/2009,80,62,65
USC00367938,"SELLERSVILLE, PA US",9/25/2009,79,55,59
USC00367938,"SELLERSVILLE, PA US",9/26/2009,72,46,49
USC00367938,"SELLERSVILLE, PA US",9/27/2009,65,48,60
USC00367938,"SELLERSVILLE, PA US",9/28/2009,70,50,52
USC00367938,"SELLERSVILLE, PA US",9/29/2009,73,43,44
USC00367938,"SELLERSVILLE, PA US",9/30/2009,65,44,52
USC00367938,"SELLERSVILLE, PA US",10/1/2009,60,39,44
USC00367938,"SELLERSVILLE, PA US",10/2/2009,54,38,43
USC00367938,"SELLERSVILLE, PA US",10/3/2009,64,43,60
USC00367938,"SELLERSVILLE, PA US",10/4/2009,74,43,52
USC00367938,"SELLERSVILLE, PA US",10/5/2009,71,41,42
USC00367938,"SELLERSVILLE, PA US",10/6/2009,65,38,38
USC00367938,"SELLERSVILLE, PA US",10/7/2009,65,38,61
USC00367938,"SELLERSVILLE, PA US",10/8/2009,68,41,47
USC00367938,"SELLERSVILLE, PA US",10/9/2009,66,47,55
USC00367938,"SELLERSVILLE, PA US",10/10/2009,74,55,60
USC00367938,"SELLERSVILLE, PA US",10/11/2009,63,36,37
USC00367938,"SELLERSVILLE, PA US",10/12/2009,62,35,39
USC00367938,"SELLERSVILLE, PA US",10/13/2009,50,38,46
USC00367938,"SELLERSVILLE, PA US",10/14/2009,63,32,35
USC00367938,"SELLERSVILLE, PA US",10/15/2009,50,35,41
USC00367938,"SELLERSVILLE, PA US",10/16/2009,41,36,36
USC00367938,"SELLERSVILLE, PA US",10/17/2009,43,36,39
USC00367938,"SELLERSVILLE, PA US",10/18/2009,46,39,41
USC00367938,"SELLERSVILLE, PA US",10/19/2009,50,30,37
USC00367938,"SELLERSVILLE, PA US",10/20/2009,56,31,42
USC00367938,"SELLERSVILLE, PA US",10/21/2009,66,37,38
USC00367938,"SELLERSVILLE, PA US",10/22/2009,72,38,44
USC00367938,"SELLERSVILLE, PA US",10/23/2009,74,44,51
USC00367938,"SELLERSVILLE, PA US",10/24/2009,66,49,64
USC00367938,"SELLERSVILLE, PA US",10/25/2009,69,46,46
USC00367938,"SELLERSVILLE, PA US",10/26/2009,61,36,36
USC00367938,"SELLERSVILLE, PA US",10/27/2009,62,36,48
USC00367938,"SELLERSVILLE, PA US",10/28/2009,56,48,52
USC00367938,"SELLERSVILLE, PA US",10/29/2009,57,49,49
USC00367938,"SELLERSVILLE, PA US",10/30/2009,59,48,50
USC00367938,"SELLERSVILLE, PA US",10/31/2009,57,49,56
USC00367938,"SELLERSVILLE, PA US",11/1/2009,68,46,47
USC00367938,"SELLERSVILLE, PA US",11/2/2009,55,37,46
USC00367938,"SELLERSVILLE, PA US",11/3/2009,57,32,39
USC00367938,"SELLERSVILLE, PA US",11/4/2009,60,29,35
USC00367938,"SELLERSVILLE, PA US",11/5/2009,50,33,40
USC00367938,"SELLERSVILLE, PA US",11/6/2009,52,36,39
USC00367938,"SELLERSVILLE, PA US",11/7/2009,46,23,30
USC00367938,"SELLERSVILLE, PA US",11/8/2009,54,29,50
USC00367938,"SELLERSVILLE, PA US",11/9/2009,70,35,50
USC00367938,"SELLERSVILLE, PA US",11/10/2009,68,43,45
USC00367938,"SELLERSVILLE, PA US",11/11/2009,64,45,46
USC00367938,"SELLERSVILLE, PA US",11/12/2009,52,42,42
USC00367938,"SELLERSVILLE, PA US",11/13/2009,51,42,46
USC00367938,"SELLERSVILLE, PA US",11/14/2009,55,46,50
USC00367938,"SELLERSVILLE, PA US",11/15/2009,56,50,54
USC00367938,"SELLERSVILLE, PA US",11/16/2009,69,43,52
USC00367938,"SELLERSVILLE, PA US",11/17/2009,58,35,42
USC00367938,"SELLERSVILLE, PA US",11/18/2009,57,34,39
USC00367938,"SELLERSVILLE, PA US",11/19/2009,56,39,48
USC00367938,"SELLERSVILLE, PA US",11/20/2009,60,48,50
USC00367938,"SELLERSVILLE, PA US",11/21/2009,54,31,43
USC00367938,"SELLERSVILLE, PA US",11/22/2009,56,30,31
USC00367938,"SELLERSVILLE, PA US",11/23/2009,56,31,44
USC00367938,"SELLERSVILLE, PA US",11/24/2009,49,44,46
USC00367938,"SELLERSVILLE, PA US",11/25/2009,57,46,46
USC00367938,"SELLERSVILLE, PA US",11/26/2009,57,44,45
USC00367938,"SELLERSVILLE, PA US",11/27/2009,54,40,41
USC00367938,"SELLERSVILLE, PA US",11/28/2009,44,39,43
USC00367938,"SELLERSVILLE, PA US",11/29/2009,51,27,28
USC00367938,"SELLERSVILLE, PA US",11/30/2009,62,28,42
USC00367938,"SELLERSVILLE, PA US",12/1/2009,48,27,30
USC00367938,"SELLERSVILLE, PA US",12/2/2009,45,26,28
USC00367938,"SELLERSVILLE, PA US",12/3/2009,65,28,54
USC00367938,"SELLERSVILLE, PA US",12/4/2009,60,30,31
USC00367938,"SELLERSVILLE, PA US",12/5/2009,48,31,39
USC00367938,"SELLERSVILLE, PA US",12/6/2009,40,25,27
USC00367938,"SELLERSVILLE, PA US",12/7/2009,34,23,27
USC00367938,"SELLERSVILLE, PA US",12/8/2009,36,27,30
USC00367938,"SELLERSVILLE, PA US",12/9/2009,44,30,44
USC00367938,"SELLERSVILLE, PA US",12/10/2009,53,34,35
USC00367938,"SELLERSVILLE, PA US",12/11/2009,38,18,19
USC00367938,"SELLERSVILLE, PA US",12/12/2009,29,13,14
USC00367938,"SELLERSVILLE, PA US",12/13/2009,39,14,26
USC00367938,"SELLERSVILLE, PA US",12/14/2009,38,26,32
USC00367938,"SELLERSVILLE, PA US",12/15/2009,48,32,42
USC00367938,"SELLERSVILLE, PA US",12/16/2009,49,28,29
USC00367938,"SELLERSVILLE, PA US",12/17/2009,35,22,23
USC00367938,"SELLERSVILLE, PA US",12/18/2009,32,17,18
USC00367938,"SELLERSVILLE, PA US",12/19/2009,22,13,18
USC00367938,"SELLERSVILLE, PA US",12/20/2009,32,18,32
USC00367938,"SELLERSVILLE, PA US",12/21/2009,33,14,20
USC00367938,"SELLERSVILLE, PA US",12/22/2009,35,14,27
USC00367938,"SELLERSVILLE, PA US",12/23/2009,35,9,10
USC00367938,"SELLERSVILLE, PA US",12/24/2009,30,10,17
USC00367938,"SELLERSVILLE, PA US",12/25/2009,38,17,30
USC00367938,"SELLERSVILLE, PA US",12/26/2009,41,30,40
USC00367938,"SELLERSVILLE, PA US",12/27/2009,49,32,33
USC00367938,"SELLERSVILLE, PA US",12/28/2009,47,26,34
USC00367938,"SELLERSVILLE, PA US",12/29/2009,35,21,21
USC00367938,"SELLERSVILLE, PA US",12/30/2009,24,13,16
USC00367938,"SELLERSVILLE, PA US",12/31/2009,32,16,27
USC00367938,"SELLERSVILLE, PA US",1/1/2010,32,27,31
USC00367938,"SELLERSVILLE, PA US",1/2/2010,40,24,25
USC00367938,"SELLERSVILLE, PA US",1/3/2010,40,16,17
USC00367938,"SELLERSVILLE, PA US",1/4/2010,23,17,21
USC00367938,"SELLERSVILLE, PA US",1/5/2010,29,19,22
USC00367938,"SELLERSVILLE, PA US",1/6/2010,29,22,26
USC00367938,"SELLERSVILLE, PA US",1/7/2010,33,26,29
USC00367938,"SELLERSVILLE, PA US",1/8/2010,36,24,26
USC00367938,"SELLERSVILLE, PA US",1/9/2010,28,17,21
USC00367938,"SELLERSVILLE, PA US",1/10/2010,28,12,17
USC00367938,"SELLERSVILLE, PA US",1/11/2010,27,9,10
USC00367938,"SELLERSVILLE, PA US",1/12/2010,31,10,24
USC00367938,"SELLERSVILLE, PA US",1/13/2010,32,23,24
USC00367938,"SELLERSVILLE, PA US",1/14/2010,33,15,16
USC00367938,"SELLERSVILLE, PA US",1/15/2010,45,16,23
USC00367938,"SELLERSVILLE, PA US",1/16/2010,50,23,38
USC00367938,"SELLERSVILLE, PA US",1/17/2010,51,27,33
USC00367938,"SELLERSVILLE, PA US",1/18/2010,40,33,40
USC00367938,"SELLERSVILLE, PA US",1/19/2010,51,25,26
USC00367938,"SELLERSVILLE, PA US",1/20/2010,46,21,21
USC00367938,"SELLERSVILLE, PA US",1/21/2010,41,18,19
USC00367938,"SELLERSVILLE, PA US",1/22/2010,41,19,28
USC00367938,"SELLERSVILLE, PA US",1/23/2010,41,18,22
USC00367938,"SELLERSVILLE, PA US",1/24/2010,42,21,30
USC00367938,"SELLERSVILLE, PA US",1/25/2010,58,30,58
USC00367938,"SELLERSVILLE, PA US",1/26/2010,59,30,32
USC00367938,"SELLERSVILLE, PA US",1/27/2010,39,22,27
USC00367938,"SELLERSVILLE, PA US",1/28/2010,36,21,28
USC00367938,"SELLERSVILLE, PA US",1/29/2010,42,13,16
USC00367938,"SELLERSVILLE, PA US",1/30/2010,22,13,14
USC00367938,"SELLERSVILLE, PA US",1/31/2010,18,10,13
USC00367938,"SELLERSVILLE, PA US",2/1/2010,29,12,20
USC00367938,"SELLERSVILLE, PA US",2/2/2010,34,15,19
USC00367938,"SELLERSVILLE, PA US",2/3/2010,32,19,28
USC00367938,"SELLERSVILLE, PA US",2/4/2010,37,22,26
USC00367938,"SELLERSVILLE, PA US",2/5/2010,38,23,25
USC00367938,"SELLERSVILLE, PA US",2/6/2010,35,23,23
USC00367938,"SELLERSVILLE, PA US",2/7/2010,25,12,19
USC00367938,"SELLERSVILLE, PA US",2/8/2010,32,7,14
USC00367938,"SELLERSVILLE, PA US",2/9/2010,34,8,15
USC00367938,"SELLERSVILLE, PA US",2/10/2010,38,15,30
USC00367938,"SELLERSVILLE, PA US",2/11/2010,31,24,28
USC00367938,"SELLERSVILLE, PA US",2/12/2010,37,20,25
USC00367938,"SELLERSVILLE, PA US",2/13/2010,34,12,22
USC00367938,"SELLERSVILLE, PA US",2/14/2010,30,20,25
